1.51758313948305E+018,5.74,6.02,-0.6125
1.51758313948306E+018,5.74,6.02,-0.6125
1.51758313948306E+018,5.74,6.02,-0.6125
1.51758313948306E+018,5.74,6.02,-0.6125
1.51758313948309E+018,5.74,6.02,-0.6125
1.51758313948312E+018,5.74,6.02,-0.6125
1.51758313948602E+018,5.285,5.46,0.6475
1.51758313948603E+018,5.285,5.46,0.6475
1.51758313948604E+018,5.285,5.46,0.6475
1.51758313948604E+018,5.285,5.46,0.6475
1.51758313948609E+018,5.285,5.46,0.6475
1.51758313948969E+018,5.285,5.46,0.6475
1.51758313949238E+018,5.285,5.46,0.6475
1.51758313949239E+018,5.285,5.46,0.6475
1.51758313950303E+018,5.4075,5.6525,0.98
1.51758313950304E+018,5.4075,5.6525,0.98
1.51758313950305E+018,5.4075,5.6525,0.98
1.51758313950315E+018,5.4075,5.6525,0.98
1.51758313950316E+018,5.4075,5.6525,0.98
1.51758313950316E+018,5.4075,5.6525,0.98
1.51758313950318E+018,5.4075,5.6525,0.98
1.5175831395033E+018,5.4075,5.6525,0.98
1.51758313950332E+018,5.4075,5.6525,0.98
1.51758313950496E+018,5.4075,5.6525,0.98
1.51758313950706E+018,5.6525,5.565,0.245
1.51758313950707E+018,5.6525,5.565,0.245
1.51758313950708E+018,5.6525,5.565,0.245
1.51758313950985E+018,5.6525,5.565,0.245
1.51758313951253E+018,5.6525,5.565,0.245
1.51758313951471E+018,6.23,5.7225,-0.0875
1.51758313951735E+018,6.23,5.7225,-0.0875
1.51758313951998E+018,6.23,5.7225,-0.0875
1.51758313952E+018,6.23,5.7225,-0.0875
1.51758313952895E+018,6.23,5.7225,-0.0875
1.51758313952897E+018,6.23,5.7225,-0.0875
1.51758313953252E+018,6.23,5.7225,-0.245
1.51758313953253E+018,5.7225,5.845,-0.245
1.51758313953254E+018,5.7225,5.845,-0.245
1.51758313953255E+018,5.7225,5.845,-0.245
1.51758313953255E+018,5.7225,5.845,-0.245
1.51758313953256E+018,5.7225,5.845,-0.245
1.51758313953256E+018,5.7225,5.845,-0.245
1.51758313953257E+018,5.7225,5.845,-0.245
1.51758313953449E+018,5.7225,5.845,-0.245
1.51758313953773E+018,5.7225,5.845,-0.245
1.51758313953775E+018,5.7225,5.845,-0.245
1.51758313954023E+018,6.3875,6.0025,-0.8575
1.51758313954026E+018,6.3875,6.0025,-0.8575
1.51758313954304E+018,6.3875,6.0025,-0.8575
1.51758313954802E+018,6.3875,6.0025,-0.8575
1.51758313955067E+018,6.3875,6.0025,-0.8575
1.51758313955067E+018,6.3875,6.0025,-0.8575
1.51758313955068E+018,6.755,5.88,-1.015
1.51758313955068E+018,6.755,5.88,-1.015
1.51758313955069E+018,6.755,5.88,-1.015
1.51758313955335E+018,6.755,5.88,-1.015
1.51758313955601E+018,6.755,5.88,-1.015
1.51758313955753E+018,6.755,5.88,-1.015
1.51758313955888E+018,6.755,5.88,-1.015
1.51758313955889E+018,7,5.985,-0.8225
1.51758313956183E+018,7,5.985,-0.8225
1.51758313956184E+018,7,5.985,-0.8225
1.5175831395644E+018,7,5.985,-0.8225
1.51758313956441E+018,7,5.985,-0.8225
1.51758313956984E+018,7,5.985,-0.8225
1.51758313957256E+018,7,5.985,-0.8225
1.51758313957256E+018,6.4575,6.44,-0.56
1.51758313957263E+018,6.4575,6.44,-0.56
1.51758313957265E+018,6.4575,6.44,-0.56
1.51758313958258E+018,6.4575,6.44,-0.56
1.51758313958261E+018,6.4575,6.44,-0.56
1.51758313958603E+018,6.4575,6.44,-0.56
1.51758313958603E+018,6.4575,6.44,-0.56
1.51758313958604E+018,6.4575,6.44,-0.56
1.51758313958606E+018,7.105,6.545,-0.6125
1.5175831395861E+018,7.105,6.545,-0.6125
1.51758313958611E+018,7.105,6.545,-0.6125
1.51758313958611E+018,7.105,6.545,-0.6125
1.51758313958612E+018,7.105,6.545,-0.6125
1.51758313958612E+018,7.105,6.545,-0.6125
1.51758313958823E+018,7.105,6.545,-0.6125
1.51758313959335E+018,7.105,6.545,-0.6125
1.51758313960458E+018,6.3,6.3525,0.6125
1.5175831396046E+018,6.3,6.3525,0.6125
1.5175831396046E+018,6.3,6.3525,0.6125
1.51758313960461E+018,6.3,6.3525,0.6125
1.51758313960462E+018,6.3,6.3525,0.6125
1.51758313960463E+018,6.3,6.3525,0.6125
1.51758313960469E+018,6.3,6.3525,0.6125
1.51758313960469E+018,6.3,6.3525,0.6125
1.51758313960761E+018,6.3,6.3525,0.6125
1.51758313960762E+018,5.5475,6.4225,1.9775
1.51758313960763E+018,5.5475,6.4225,1.9775
1.51758313960763E+018,5.5475,6.4225,1.9775
1.51758313960764E+018,5.5475,6.4225,1.9775
1.51758313960765E+018,5.5475,6.4225,1.9775
1.51758313960766E+018,5.5475,6.4225,1.9775
1.51758313960768E+018,5.5475,6.4225,1.9775
1.51758313961138E+018,5.5475,6.4225,1.9775
1.5175831396136E+018,5.5475,6.4225,1.9775
1.51758313961618E+018,5.7575,6.8075,2.485
1.51758313961625E+018,5.7575,6.8075,2.485
1.51758313961877E+018,5.7575,6.8075,2.485
1.51758313962164E+018,5.7575,6.8075,2.485
1.51758313962417E+018,5.7575,6.8075,2.485
1.51758313962418E+018,5.2675,6.3175,1.9775
1.5175831396297E+018,5.2675,6.3175,1.9775
1.5175831396326E+018,5.2675,6.3175,1.9775
1.51758313963267E+018,5.2675,6.3175,1.9775
1.51758313963267E+018,5.2675,6.3175,1.9775
1.51758313963268E+018,5.2675,6.3175,1.9775
1.5175831396327E+018,5.2675,6.3175,1.9775
1.51758313963571E+018,5.1975,6.545,1.26
1.51758313963573E+018,5.1975,6.545,1.26
1.51758313963833E+018,5.1975,6.545,1.26
1.51758313964285E+018,5.1975,6.545,1.26
1.51758313964286E+018,5.1975,6.545,1.26
1.51758313964287E+018,5.1975,6.545,1.26
1.51758313964636E+018,5.1975,6.545,1.26
1.51758313964639E+018,4.9175,6.3175,0.28
1.51758313965283E+018,4.9175,6.3175,0.28
1.51758313965285E+018,4.9175,6.3175,0.28
1.51758313965285E+018,4.9175,6.3175,0.28
1.51758313965288E+018,4.9175,6.3175,0.28
1.51758313965289E+018,4.9175,6.3175,0.28
1.5175831396549E+018,4.9175,6.3175,0.28
1.51758313965493E+018,4.9175,6.3175,0.28
1.51758313965776E+018,4.9175,6.3175,0.28
1.51758313966048E+018,3.8325,7.2975,0.2625
1.51758313966052E+018,3.8325,7.2975,0.2625
1.51758313966053E+018,3.8325,7.2975,0.2625
1.5175831396631E+018,3.8325,7.2975,0.2625
1.5175831396678E+018,3.8325,7.2975,0.2625
1.5175831396678E+018,3.8325,7.2975,0.2625
1.51758313967033E+018,2.7475,7.1575,0.455
1.51758313967038E+018,2.7475,7.1575,0.455
1.51758313967038E+018,2.7475,7.1575,0.455
1.5175831396704E+018,2.7475,7.1575,0.455
1.51758313967404E+018,2.7475,7.1575,0.455
1.51758313968393E+018,2.7475,7.1575,0.455
1.51758313968842E+018,2.7475,7.1575,0.455
1.51758313968843E+018,1.575,8.295,-0.105
1.51758313968844E+018,1.575,8.295,-0.105
1.51758313968844E+018,1.575,8.295,-0.105
1.51758313968845E+018,1.575,8.295,-0.105
1.51758313968848E+018,1.575,8.295,-0.105
1.51758313968849E+018,1.575,8.295,-0.105
1.51758313968849E+018,1.575,8.295,-0.105
1.5175831396885E+018,1.575,8.295,-0.105
1.51758313968851E+018,1.575,8.295,-0.105
1.51758313969246E+018,1.47,7.77,-1.96
1.51758313969476E+018,1.47,7.77,-1.96
1.51758313969476E+018,1.47,7.77,-1.96
1.5175831396948E+018,1.47,7.77,-1.96
1.51758313969484E+018,1.47,7.77,-1.96
1.51758313970041E+018,1.47,7.77,-1.96
1.51758313970046E+018,1.47,7.77,-1.96
1.51758313970303E+018,1.47,7.77,-1.96
1.51758313970304E+018,0.805,7.84,-4.34
1.51758313970307E+018,0.805,7.84,-4.34
1.5175831397031E+018,0.805,7.84,-4.34
1.51758313970311E+018,0.805,7.84,-4.34
1.51758313971277E+018,0.805,7.84,-4.34
1.51758313971279E+018,0.805,7.84,-4.34
1.5175831397128E+018,0.805,7.84,-4.34
1.5175831397128E+018,0.805,7.84,-4.34
1.51758313971281E+018,0.07,8.715,-6.1075
1.51758313971281E+018,0.07,8.715,-6.1075
1.51758313971281E+018,0.07,8.715,-6.1075
1.51758313971282E+018,0.07,8.715,-6.1075
1.51758313971473E+018,0.07,8.715,-6.1075
1.51758313971836E+018,0.07,8.715,-6.1075
1.51758313972079E+018,0.07,8.715,-6.1075
1.51758313972335E+018,0.07,8.715,-7.21
1.51758313972336E+018,-0.2975,9.1875,-7.21
1.51758313972609E+018,-0.2975,9.1875,-7.21
1.5175831397261E+018,-0.2975,9.1875,-7.21
1.51758313973696E+018,-0.2975,9.1875,-7.21
1.51758313973697E+018,-0.2975,9.1875,-7.21
1.51758313973698E+018,-0.2975,9.1875,-7.21
1.51758313973699E+018,-0.2975,9.1875,-7.21
1.51758313973699E+018,-0.2975,9.1875,-7.21
1.517583139737E+018,-0.91,9.205,-8.155
1.51758313973701E+018,-0.91,9.205,-8.155
1.51758313973702E+018,-0.91,9.205,-8.155
1.51758313973703E+018,-0.91,9.205,-8.155
1.51758313973704E+018,-0.91,9.205,-8.155
1.51758313973704E+018,-0.91,9.205,-8.155
1.51758313973886E+018,-0.91,9.205,-8.155
1.51758313974165E+018,-0.91,9.205,-8.155
1.51758313974487E+018,-2.0825,8.785,-9.7125
1.51758313974815E+018,-2.0825,8.785,-9.7125
1.51758313975053E+018,-2.0825,8.785,-9.7125
1.51758313975054E+018,-2.0825,8.785,-9.7125
1.51758313975363E+018,-2.6425,8.68,-11.4275
1.51758313975905E+018,-2.6425,8.68,-11.4275
1.5175831397592E+018,-2.6425,8.68,-11.4275
1.51758313975921E+018,-2.6425,8.68,-11.4275
1.51758313975921E+018,-2.6425,8.68,-11.4275
1.51758313976172E+018,-2.6425,8.68,-11.4275
1.51758313976177E+018,-2.6425,8.68,-11.4275
1.51758313976691E+018,-2.6425,8.68,-13.0375
1.51758313976925E+018,-3.6575,8.89,-13.0375
1.51758313976925E+018,-3.6575,8.89,-13.0375
1.51758313976926E+018,-3.6575,8.89,-13.0375
1.51758313976928E+018,-3.6575,8.89,-13.0375
1.5175831397718E+018,-3.6575,8.89,-13.0375
1.51758313977429E+018,-3.6575,8.89,-13.0375
1.5175831397743E+018,-3.6575,8.89,-13.0375
1.51758313977742E+018,-4.445,8.365,-12.7575
1.51758313979E+018,-4.445,8.365,-12.7575
1.51758313979001E+018,-4.445,8.365,-12.7575
1.51758313979002E+018,-4.445,8.365,-12.7575
1.51758313979003E+018,-4.445,8.365,-12.7575
1.51758313979003E+018,-4.445,8.365,-12.7575
1.51758313979003E+018,-4.445,8.365,-12.7575
1.51758313979008E+018,-4.445,8.365,-12.7575
1.5175831397901E+018,-4.445,8.365,-12.7575
1.51758313979224E+018,-5.67,7.9975,-12.8625
1.51758313979225E+018,-5.67,7.9975,-12.8625
1.51758313979226E+018,-5.67,7.9975,-12.8625
1.51758313979226E+018,-5.67,7.9975,-12.8625
1.51758313979227E+018,-5.67,7.9975,-12.8625
1.51758313979228E+018,-5.67,7.9975,-12.8625
1.51758313979586E+018,-5.67,7.9975,-12.8625
1.51758313979809E+018,-5.67,7.9975,-12.8625
1.51758313979809E+018,-6.4225,7.7175,-14.595
1.51758313980283E+018,-6.4225,7.7175,-14.595
1.51758313980538E+018,-6.4225,7.7175,-14.595
1.51758313980539E+018,-6.4225,7.7175,-14.595
1.5175831398054E+018,-6.4225,7.7175,-14.595
1.51758313980846E+018,-6.4225,7.7175,-14.595
1.51758313980847E+018,-6.4225,7.7175,-14.595
1.51758313981442E+018,-6.37,7.595,-16.03
1.51758313981449E+018,-6.37,7.595,-16.03
1.5175831398145E+018,-6.37,7.595,-16.03
1.51758313981452E+018,-6.37,7.595,-16.03
1.5175831398171E+018,-6.37,7.595,-16.03
1.5175831398171E+018,-6.37,7.595,-16.03
1.51758313981974E+018,-6.37,7.595,-16.03
1.51758313981977E+018,-7,6.965,-16.6425
1.51758313982231E+018,-7,6.965,-16.6425
1.51758313982546E+018,-7,6.965,-16.6425
1.51758313982818E+018,-7,6.965,-16.6425
1.51758313982819E+018,-7,6.965,-16.6425
1.51758313983068E+018,-7,6.965,-16.6425
1.51758313983068E+018,-7.735,6.79,-16.485
1.51758313984017E+018,-7.735,6.79,-16.485
1.51758313984018E+018,-7.735,6.79,-16.485
1.51758313984018E+018,-7.735,6.79,-16.485
1.51758313984019E+018,-7.735,6.79,-16.485
1.51758313984019E+018,-7.735,6.79,-16.485
1.5175831398402E+018,-7.735,6.79,-16.485
1.5175831398402E+018,-7.735,6.79,-16.485
1.5175831398402E+018,-7.735,6.79,-16.485
1.51758313984365E+018,-8.7325,5.9675,-17.1325
1.51758313984366E+018,-8.7325,5.9675,-17.1325
1.51758313984367E+018,-8.7325,5.9675,-17.1325
1.51758313984573E+018,-8.7325,5.9675,-17.1325
1.51758313984787E+018,-8.7325,5.9675,-17.1325
1.5175831398504E+018,-8.7325,5.9675,-17.1325
1.51758313985301E+018,-9.17,5.67,-18.445
1.51758313985303E+018,-9.17,5.67,-18.445
1.51758313985567E+018,-9.17,5.67,-18.445
1.51758313986175E+018,-9.17,5.67,-18.445
1.51758313986471E+018,-9.17,5.67,-18.445
1.51758313986472E+018,-9.17,5.67,-18.445
1.51758313986472E+018,-9.0825,5.3375,-19.425
1.51758313986473E+018,-9.0825,5.3375,-19.425
1.51758313986473E+018,-9.0825,5.3375,-19.425
1.51758313986761E+018,-9.0825,5.3375,-19.425
1.51758313987035E+018,-9.0825,5.3375,-19.425
1.51758313987036E+018,-9.0825,5.3375,-19.425
1.51758313987297E+018,-9.0825,5.3375,-19.425
1.51758313987855E+018,-9.87,4.9875,-19.74
1.51758313987856E+018,-9.87,4.9875,-19.74
1.51758313987857E+018,-9.87,4.9875,-19.74
1.51758313987857E+018,-9.87,4.9875,-19.74
1.51758313987858E+018,-9.87,4.9875,-19.74
1.51758313988639E+018,-9.87,4.9875,-19.74
1.51758313988999E+018,-9.87,4.9875,-19.74
1.51758313989E+018,-9.73,4.935,-20.93
1.51758313989001E+018,-9.73,4.935,-20.93
1.51758313989001E+018,-9.73,4.935,-20.93
1.51758313989002E+018,-9.73,4.935,-20.93
1.51758313989002E+018,-9.73,4.935,-20.93
1.51758313989003E+018,-9.73,4.935,-20.93
1.51758313989478E+018,-9.73,4.935,-20.93
1.51758313989482E+018,-9.73,4.935,-20.93
1.51758313989482E+018,-9.73,4.935,-20.93
1.51758313989483E+018,-9.59,4.8125,-21.245
1.51758313989761E+018,-9.59,4.8125,-21.245
1.51758313990729E+018,-9.59,4.8125,-21.245
1.5175831399073E+018,-9.59,4.8125,-21.245
1.5175831399073E+018,-9.59,4.8125,-21.245
1.51758313990732E+018,-9.59,4.8125,-21.245
1.51758313990733E+018,-9.59,4.8125,-21.245
1.51758313991431E+018,-9.59,4.8125,-21.245
1.51758313991432E+018,-10.115,4.3225,-22.015
1.51758313991433E+018,-10.115,4.3225,-22.015
1.51758313991433E+018,-10.115,4.3225,-22.015
1.51758313991434E+018,-10.115,4.3225,-22.015
1.51758313991443E+018,-10.115,4.3225,-22.015
1.51758313991443E+018,-10.115,4.3225,-22.015
1.51758313991924E+018,-10.115,4.3225,-22.015
1.5175831399193E+018,-10.115,4.3225,-22.015
1.51758313991931E+018,-10.115,4.3225,-22.015
1.51758313991931E+018,-10.115,4.3225,-22.015
1.51758313991932E+018,-10.115,4.3225,-22.015
1.51758313991932E+018,-10.115,4.3225,-22.015
1.51758313991932E+018,-10.6225,4.3925,-22.9425
1.51758313991933E+018,-10.6225,4.3925,-22.9425
1.51758313991934E+018,-10.6225,4.3925,-22.9425
1.51758313992153E+018,-10.6225,4.3925,-22.9425
1.51758313992455E+018,-10.6225,4.3925,-22.9425
1.51758313992746E+018,-10.6225,4.3925,-22.9425
1.51758313993015E+018,-10.8675,4.025,-23.1
1.51758313993021E+018,-10.8675,4.025,-23.1
1.51758313993272E+018,-10.8675,4.025,-23.1
1.51758313993731E+018,-10.8675,4.025,-23.1
1.51758313994414E+018,-10.8675,4.025,-23.1
1.51758313994416E+018,-10.8675,4.025,-23.1
1.51758313994418E+018,-11.2525,4.2,-23.24
1.51758313994419E+018,-11.2525,4.2,-23.24
1.5175831399442E+018,-11.2525,4.2,-23.24
1.51758313994658E+018,-11.2525,4.2,-23.24
1.51758313994665E+018,-11.2525,4.2,-23.24
1.51758313994668E+018,-11.2525,4.2,-23.24
1.5175831399467E+018,-11.2525,4.2,-23.24
1.5175831399467E+018,-11.2525,4.2,-23.24
1.51758313994672E+018,-11.2525,4.2,-23.24
1.51758313994944E+018,-11.4275,3.3775,-23.1875
1.51758313995218E+018,-11.4275,3.3775,-23.1875
1.51758313995478E+018,-11.4275,3.3775,-23.1875
1.51758313995481E+018,-11.4275,3.3775,-23.1875
1.51758313995795E+018,-11.4275,3.3775,-23.1875
1.5175831399607E+018,-11.4275,3.3775,-23.1875
1.51758313996072E+018,-11.8475,3.5175,-23.6075
1.51758313996333E+018,-11.8475,3.5175,-23.6075
1.51758313996334E+018,-11.8475,3.5175,-23.6075
1.51758313996874E+018,-11.8475,3.5175,-23.6075
1.51758313996874E+018,-11.8475,3.5175,-23.6075
1.51758313996875E+018,-11.8475,3.5175,-23.6075
1.51758313996875E+018,-11.8475,3.5175,-23.6075
1.5175831399717E+018,-11.8475,3.5175,-23.6075
1.51758313997172E+018,-12.6875,3.2375,-23.1
1.51758313997754E+018,-12.6875,3.2375,-23.1
1.51758313997758E+018,-12.6875,3.2375,-23.1
1.51758313997758E+018,-12.6875,3.2375,-23.1
1.51758313997759E+018,-12.6875,3.2375,-23.1
1.51758313997759E+018,-12.6875,3.2375,-23.1
1.51758313998019E+018,-12.6875,3.2375,-23.1
1.5175831399802E+018,-12.6875,3.2375,-23.1
1.51758313998823E+018,-13.44,3.535,-22.6625
1.51758313999175E+018,-13.44,3.535,-22.6625
1.51758313999176E+018,-13.44,3.535,-22.6625
1.51758313999177E+018,-13.44,3.535,-22.6625
1.51758313999177E+018,-13.44,3.535,-22.6625
1.51758313999177E+018,-13.44,3.535,-22.6625
1.51758313999178E+018,-13.44,3.535,-22.6625
1.51758313999178E+018,-13.44,3.535,-22.6625
1.51758313999361E+018,-13.8425,3.57,-23.0825
1.51758314000118E+018,-13.8425,3.57,-23.0825
1.51758314000123E+018,-13.8425,3.57,-23.0825
1.51758314000124E+018,-13.8425,3.57,-23.0825
1.51758314000124E+018,-13.8425,3.57,-23.0825
1.51758314000127E+018,-13.8425,3.57,-23.0825
1.51758314000383E+018,-13.8425,3.57,-23.0825
1.51758314000389E+018,-13.8425,3.57,-23.0825
1.51758314000866E+018,-14.7175,4.06,-22.2775
1.51758314001183E+018,-14.7175,4.06,-22.2775
1.51758314001184E+018,-14.7175,4.06,-22.2775
1.5175831400119E+018,-14.7175,4.06,-22.2775
1.51758314001192E+018,-14.7175,4.06,-22.2775
1.51758314001193E+018,-14.7175,4.06,-22.2775
1.51758314001441E+018,-14.7175,4.06,-22.2775
1.51758314001855E+018,-15.2425,3.57,-22.05
1.51758314002378E+018,-15.2425,3.57,-22.05
1.51758314002379E+018,-15.2425,3.57,-22.05
1.5175831400238E+018,-15.2425,3.57,-22.05
1.51758314002382E+018,-15.2425,3.57,-22.05
1.51758314002611E+018,-15.2425,3.57,-22.05
1.51758314002895E+018,-16.2225,4.0075,-21.49
1.51758314003214E+018,-16.2225,4.0075,-21.49
1.51758314003217E+018,-16.2225,4.0075,-21.49
1.51758314003218E+018,-16.2225,4.0075,-21.49
1.51758314003479E+018,-16.2225,4.0075,-21.49
1.51758314003987E+018,-17.185,4.7775,-20.23
1.51758314004806E+018,-17.185,4.7775,-20.23
1.51758314004807E+018,-17.185,4.7775,-20.23
1.51758314004807E+018,-17.185,4.7775,-20.23
1.51758314004808E+018,-17.185,4.7775,-20.23
1.51758314004808E+018,-17.185,4.7775,-20.23
1.51758314004811E+018,-17.185,4.7775,-20.23
1.51758314005034E+018,-17.185,4.7775,-20.23
1.51758314005035E+018,-17.64,4.97,-19.4075
1.51758314005037E+018,-17.64,4.97,-19.4075
1.51758314005038E+018,-17.64,4.97,-19.4075
1.51758314005272E+018,-17.64,4.97,-19.4075
1.51758314005589E+018,-17.64,4.97,-19.4075
1.51758314005867E+018,-17.64,4.97,-19.4075
1.51758314006163E+018,-18.4275,5.565,-19.3725
1.51758314006164E+018,-18.4275,5.565,-19.3725
1.51758314006396E+018,-18.4275,5.565,-19.3725
1.51758314006745E+018,-18.4275,5.565,-19.3725
1.51758314007573E+018,-18.4275,5.565,-19.3725
1.51758314007574E+018,-18.1475,5.2675,-19.495
1.51758314007575E+018,-18.1475,5.2675,-19.495
1.51758314007575E+018,-18.1475,5.2675,-19.495
1.51758314007576E+018,-18.1475,5.2675,-19.495
1.51758314007576E+018,-18.1475,5.2675,-19.495
1.51758314007587E+018,-18.1475,5.2675,-19.495
1.51758314007588E+018,-18.1475,5.2675,-19.495
1.51758314007589E+018,-18.1475,5.2675,-19.495
1.51758314007888E+018,-18.1475,5.2675,-19.495
1.51758314008147E+018,-18.4275,5.9325,-19.32
1.51758314008148E+018,-18.4275,5.9325,-19.32
1.51758314008411E+018,-18.4275,5.9325,-19.32
1.51758314008412E+018,-18.4275,5.9325,-19.32
1.51758314009322E+018,-18.4275,5.9325,-19.32
1.51758314009759E+018,-18.4275,5.9325,-19.32
1.51758314009761E+018,-18.41,6.02,-19.95
1.51758314009761E+018,-18.41,6.02,-19.95
1.51758314009762E+018,-18.41,6.02,-19.95
1.51758314009762E+018,-18.41,6.02,-19.95
1.51758314009763E+018,-18.41,6.02,-19.95
1.51758314009764E+018,-18.41,6.02,-19.95
1.5175831400977E+018,-18.41,6.02,-19.95
1.51758314009771E+018,-18.41,6.02,-19.95
1.51758314010154E+018,-18.41,6.02,-19.95
1.51758314010155E+018,-18.41,6.02,-19.95
1.51758314010156E+018,-18.41,6.02,-19.95
1.51758314010157E+018,-18.2,6.265,-19.8275
1.51758314010391E+018,-18.2,6.265,-19.8275
1.51758314010655E+018,-18.2,6.265,-19.8275
1.51758314010657E+018,-18.2,6.265,-19.8275
1.51758314011134E+018,-18.2,6.265,-19.8275
1.51758314011138E+018,-18.2,6.265,-19.8275
1.5175831401139E+018,-18.2,6.265,-19.8275
1.51758314011391E+018,-18.8125,6.825,-18.0425
1.51758314011391E+018,-18.8125,6.825,-18.0425
1.51758314011395E+018,-18.8125,6.825,-18.0425
1.51758314011658E+018,-18.8125,6.825,-18.0425
1.51758314011925E+018,-18.8125,6.825,-18.0425
1.51758314012183E+018,-18.8125,6.825,-18.0425
1.51758314012601E+018,-18.8125,6.825,-18.0425
1.51758314012606E+018,-18.6725,6.72,-16.7475
1.51758314012867E+018,-18.6725,6.72,-16.7475
1.51758314012872E+018,-18.6725,6.72,-16.7475
1.51758314012875E+018,-18.6725,6.72,-16.7475
1.51758314013172E+018,-18.6725,6.72,-16.7475
1.51758314013438E+018,-18.6725,6.72,-16.7475
1.51758314013442E+018,-17.8675,6.8075,-15.75
1.51758314013716E+018,-17.8675,6.8075,-15.75
1.51758314014192E+018,-17.8675,6.8075,-15.75
1.51758314014192E+018,-17.8675,6.8075,-15.75
1.51758314014602E+018,-17.8675,6.8075,-15.75
1.51758314014603E+018,-17.8675,6.8075,-15.75
1.51758314014603E+018,-17.8675,6.8075,-15.75
1.51758314014603E+018,-17.5875,6.8075,-14.5425
1.51758314015048E+018,-17.5875,6.7375,-14.5425
1.51758314015049E+018,-17.5875,6.7375,-14.5425
1.51758314015313E+018,-17.5875,6.7375,-14.5425
1.51758314015314E+018,-17.5875,6.7375,-14.5425
1.51758314015314E+018,-17.5875,6.7375,-14.5425
1.51758314015315E+018,-17.5875,6.7375,-14.5425
1.51758314015545E+018,-17.5875,6.7375,-14.5425
1.5175831401583E+018,-17.1325,6.79,-12.95
1.51758314015831E+018,-17.1325,6.79,-12.95
1.51758314016175E+018,-17.1325,6.79,-12.95
1.51758314016177E+018,-17.1325,6.79,-12.95
1.51758314016181E+018,-17.1325,6.79,-12.95
1.51758314016449E+018,-17.1325,6.79,-12.95
1.51758314016717E+018,-17.1325,6.79,-12.95
1.51758314017122E+018,-16.625,6.8425,-12.215
1.51758314017517E+018,-16.625,6.8425,-12.215
1.51758314017517E+018,-16.625,6.8425,-12.215
1.51758314017521E+018,-16.625,6.8425,-12.215
1.51758314017857E+018,-16.625,6.8425,-12.215
1.51758314017857E+018,-16.625,6.8425,-12.215
1.51758314017859E+018,-15.05,6.3,-12.4425
1.51758314017861E+018,-15.05,6.3,-12.4425
1.51758314018398E+018,-15.05,6.3,-12.4425
1.517583140184E+018,-15.05,6.3,-12.4425
1.51758314018663E+018,-15.05,6.3,-12.4425
1.51758314018668E+018,-15.05,6.3,-12.4425
1.51758314018668E+018,-15.05,6.3,-12.4425
1.51758314018669E+018,-15.05,6.3,-12.4425
1.51758314019671E+018,-15.05,6.3,-12.4425
1.51758314019671E+018,-15.05,6.3,-12.4425
1.51758314019674E+018,-13.93,6.37,-11.5675
1.51758314020015E+018,-13.93,6.37,-11.5675
1.51758314020017E+018,-13.93,6.37,-11.5675
1.51758314020019E+018,-13.93,6.37,-11.5675
1.5175831402002E+018,-13.93,6.37,-11.5675
1.5175831402002E+018,-13.93,6.37,-11.5675
1.51758314020021E+018,-13.93,6.37,-11.5675
1.51758314020021E+018,-13.93,6.37,-11.5675
1.51758314020023E+018,-13.93,6.37,-9.8875
1.51758314020027E+018,-12.5825,6.0725,-9.8875
