1.51807409644753E+018,-0.7292857259,-98
1.51807409645065E+018,-0.71629902,-236
1.51807409645378E+018,-0.7046277863,-360
1.51807409645887E+018,-0.6856782417,-548
1.51807409646377E+018,-0.6674095191,-719
1.51807409646899E+018,-0.6517982231,-906
1.51807409656556E+018,-0.3630845369,-1031
1.5180740965668E+018,-0.3604832944,-1191
1.51807409656684E+018,-0.3603984654,-1296
1.51807409656687E+018,-0.3603842255,-1447
1.5180740965669E+018,-0.3603745006,-1646
1.51807409657286E+018,-0.3704140112,-1773
1.51807409657398E+018,-0.372292677,-1921
1.518074096574E+018,-0.3723825977,-2109
1.51807409657403E+018,-0.3724673801,-2274
1.51807409657405E+018,-0.3725187634,-2390
1.51807409657407E+018,-0.3726135791,-2505
1.51807409657408E+018,-0.3726799501,-2676
1.5180740965741E+018,-0.3727761508,-2867
1.51807409657411E+018,-0.3728796119,-2985
1.51807409657414E+018,-0.373143807,-3123
1.51807409657422E+018,-0.3739519331,-3286
1.51807409657431E+018,-0.3751230442,-3391
1.51807409657433E+018,-0.3753187731,-3421
1.51807409657434E+018,-0.3755086926,-3450
1.51807409657563E+018,-0.3950122608,-3452
1.51807409657566E+018,-0.3955605469,-3430
1.51807409657879E+018,-0.450586893,-3402
1.51807409658379E+018,-0.5383261413,-3326
1.51807409658878E+018,-0.6356314383,-3256
1.51807409659621E+018,-0.7806176797,-3133
1.51807409659881E+018,-0.8384195481,-3018
1.5180740966065E+018,-1.0089583348,-2892
1.5180740966104E+018,-1.1044648127,-2787
1.51807409661469E+018,-1.209871199,-2683
1.51807409662043E+018,-1.3643218872,-2540
1.51807409662427E+018,-1.4677602002,-2414
1.51807409663205E+018,-1.6974011297,-2335
1.51807409663387E+018,-1.7509271403,-2240
1.51807409663974E+018,-1.9362456314,-2173
1.51807409669027E+018,-3.5316189624,-2070
1.51807409670415E+018,-3.9698832917,-1967
1.51807409670416E+018,-3.9703165259,-1806
1.51807409670422E+018,-3.9721853792,-1663
1.51807409670428E+018,-3.9741197978,-1468
1.51807409671877E+018,-4.4565228926,-1303
1.51807409671881E+018,-4.4579084859,-1122
1.51807409671884E+018,-4.4588266502,-1024
1.51807409671885E+018,-4.4593191439,-900
1.51807409671894E+018,-4.4619511597,-832
1.51807409675049E+018,-5.4697140475,-771
1.51807409675053E+018,-5.4710877344,-710
1.51807409675056E+018,-5.4719969462,-708
1.51807409675061E+018,-5.473562811,-627
1.51807409675131E+018,-5.4966382699,-664
1.51807409675136E+018,-5.4982231502,-604
1.51807409675655E+018,-5.6738590604,-579
1.51807409675659E+018,-5.6754197826,-494
1.51807409675662E+018,-5.6764243854,-489
1.51807409675664E+018,-5.6770107731,-417
1.51807409675784E+018,-5.7201377561,-377
1.51807409675787E+018,-5.7212848686,-295
1.51807409675791E+018,-5.7226231666,-190
1.51807409676113E+018,-5.8362075585,-110
1.51807409676535E+018,-5.9850266981,1
1.51807409678595E+018,-6.6971441589,94
1.51807409678894E+018,-6.8005236126,169
1.51807409678897E+018,-6.8016650959,211
1.51807409678899E+018,-6.8023216093,275
1.51807409679147E+018,-6.8847609328,302
1.51807409679409E+018,-6.968867381,381
1.51807409680328E+018,-7.2630513703,434
1.51807409681349E+018,-7.5825734889,498
1.51807409681354E+018,-7.583894556,595
1.51807409684281E+018,-8.4788565336,655
1.51807409684289E+018,-8.4815334592,741
1.51807409684292E+018,-8.4822724046,784
1.51807409684294E+018,-8.4827958242,852
1.51807409684335E+018,-8.4953390549,852
1.5180740968645E+018,-9.1340771709,934
1.51807409686454E+018,-9.135438212,1010
1.51807409686457E+018,-9.1361689217,1145
1.51807409686458E+018,-9.1366353322,1274
1.5180740968752E+018,-9.4481314622,1389
1.51807409687525E+018,-9.4495882446,1555
1.51807409687527E+018,-9.4501167779,1699
1.51807409687965E+018,-9.5675060661,1841
1.51807409688282E+018,-9.6475535377,1973
1.51807409688743E+018,-9.7639750562,2113
1.51807409689237E+018,-9.8792960311,2240
1.51807409690118E+018,-10.0845736925,2360
1.51807409694862E+018,-11.1906595776,2475
1.51807409694867E+018,-11.1916550973,2599
1.51807409694872E+018,-11.1926021864,2635
1.51807409695297E+018,-11.2734247542,2750
1.51807409695301E+018,-11.2740324427,2791
1.51807409695302E+018,-11.2742960808,2890
1.51807409695306E+018,-11.2749636806,2997
1.5180740969592E+018,-11.3588592999,3087
1.51807409695923E+018,-11.359342243,3200
1.51807409695925E+018,-11.3595116316,3256
1.51807409695929E+018,-11.3598961168,3342
1.51807409695932E+018,-11.360166367,3386
1.51807409699265E+018,-11.5946876681,3468
1.51807409699269E+018,-11.5949759349,3510
1.5180740969927E+018,-11.5950459378,3528
1.51807409699272E+018,-11.5951079075,3544
1.51807409699273E+018,-11.5951192809,3527
1.51807409699277E+018,-11.5951511262,3557
1.51807409701525E+018,-11.5385614279,3566
1.51807409701528E+018,-11.5384834541,3582
1.5180740970387E+018,-11.4233997048,3599
1.51807409703873E+018,-11.423255015,3631
1.51807409703874E+018,-11.4231422855,3697
1.51807409703884E+018,-11.4224134309,3772
1.51807409707618E+018,-11.0559773945,3821
1.51807409707621E+018,-11.0555979961,3884
1.51807409707623E+018,-11.0554221161,3880
1.51807409707624E+018,-11.0552942335,3938
1.51807409707627E+018,-11.0549462741,3965
1.51807409708106E+018,-10.9872142157,3979
1.51807409708111E+018,-10.986591725,4007
1.51807409708113E+018,-10.9862587314,4035
1.51807409710517E+018,-10.5394859066,4072
1.51807409710522E+018,-10.5383709101,4081
1.51807409710524E+018,-10.5378222611,4117
1.51807409710527E+018,-10.5370565278,4128
1.51807409711023E+018,-10.4022317706,4195
1.51807409711027E+018,-10.4008387265,4219
1.51807409711873E+018,-10.1379354784,4265
1.51807409711877E+018,-10.136502633,4283
1.51807409711886E+018,-10.1337013922,4323
1.51807409711888E+018,-10.1327387367,4367
1.51807409712352E+018,-9.9665471637,4415
1.51807409712355E+018,-9.9653906334,4502
1.5180740971239E+018,-9.9518237491,4590
1.51807409712942E+018,-9.7384248729,4670
1.51807409713597E+018,-9.4567536375,4732
1.51807409714248E+018,-9.1770305795,4763
1.51807409714628E+018,-8.996003269,4830
1.51807409714631E+018,-8.9941837149,4814
1.51807409714956E+018,-8.8246289223,4873
1.51807409715656E+018,-8.4591717735,4828
1.51807409717546E+018,-7.4721874972,4852
1.51807409719059E+018,-6.6268823223,4827
1.51807409719062E+018,-6.6251229387,4843
1.51807409719064E+018,-6.6242659908,4852
1.51807409719065E+018,-6.6234992481,4973
1.51807409719392E+018,-6.420325182,5076
1.51807409719404E+018,-6.4125940048,5244
1.51807409719673E+018,-6.2364736688,5319
1.51807409719935E+018,-6.0645206682,5357
1.51807409720417E+018,-5.7384671368,5295
1.51807409721303E+018,-5.1396438075,5221
1.51807409721529E+018,-4.9765982936,5123
1.51807409722162E+018,-4.531549971,4950
1.51807409722451E+018,-4.328294737,4779
1.51807409722969E+018,-3.946941024,4548
1.51807409723459E+018,-3.5866616754,4333
1.51807409724041E+018,-3.1367712655,4019
1.51807409725316E+018,-2.1511528358,3709
1.51807409725319E+018,-2.1482482298,3277
1.51807409727562E+018,-0.3563517586,2847
1.51807409727568E+018,-0.3513104619,-515
1.51807409727573E+018,-0.3479220493,-3640
1.51807409727574E+018,-0.347250922,3641
1.51807409729003E+018,0.5238879507,1928
1.51807409729006E+018,0.5258389022,1937
1.51807409729008E+018,0.5274911333,1255
1.51807409729866E+018,1.179286557,209
1.51807409731125E+018,2.0025329047,157
1.51807409731128E+018,2.0046601562,209
1.51807409731592E+018,2.336170784,93
1.51807409731596E+018,2.3388034168,-46
1.51807409731615E+018,2.3536380887,-231
1.51807409733178E+018,3.553281662,-373
1.5180740973369E+018,3.9422438082,-561
1.51807409733694E+018,3.9450033697,-730
1.51807409733697E+018,3.9474345879,-869
1.51807409733979E+018,4.1551435413,-952
1.51807409734472E+018,4.5177908222,-1012
1.51807409736004E+018,5.5997172423,-1023
1.51807409736401E+018,5.8800232034,-1100
1.51807409736408E+018,5.8847059808,-1234
1.51807409737006E+018,6.2945805426,-1383
1.5180740973701E+018,6.297212519,-1487
1.51807409740027E+018,8.2354821491,-1595
1.51807409740031E+018,8.2382907716,-1648
1.51807409740044E+018,8.2465055866,-1717
1.51807409740046E+018,8.2476121874,-1757
1.51807409740583E+018,8.5840829689,-1783
1.51807409740586E+018,8.5860801691,-1825
1.51807409741213E+018,8.9649598862,-1852
1.51807409741533E+018,9.1583322165,-1884
1.51807409741535E+018,9.1598622241,-1875
1.51807409741916E+018,9.3785503389,-1893
1.51807409742549E+018,9.7172875601,-1929
1.51807409743427E+018,10.1866854575,-1934
1.51807409743922E+018,10.4323223204,-1963
1.518074097446E+018,10.7685484848,-1934
1.51807409744604E+018,10.7703863226,-1957
1.51807409744887E+018,10.9021736189,-1922
1.51807409745395E+018,11.1301449834,-1852
1.51807409746013E+018,11.4074909926,-1814
1.51807409746692E+018,11.7025021904,-1762
1.51807409747032E+018,11.850191247,-1669
1.51807409747412E+018,12.0153810622,-1659
1.51807409748153E+018,12.3087308303,-1630
1.51807409748696E+018,12.523626237,-1628
1.518074097489E+018,12.5946030897,-1564
1.51807409749381E+018,12.7616095423,-1523
1.51807409749936E+018,12.9404155962,-1421
1.51807409750411E+018,13.0930330095,-1266
1.51807409750912E+018,13.2455260697,-1159
1.51807409751651E+018,13.4699471761,-981
1.51807409751946E+018,13.5533164464,-752
1.518074097524E+018,13.6816202422,-546
1.51807409752951E+018,13.8245970845,-431
1.51807409754201E+018,14.1492930528,-284
1.51807409754588E+018,14.2496387584,-168
1.51807409754591E+018,14.2505189722,-27
1.51807409754985E+018,14.3408465148,57
1.51807409755546E+018,14.4606585814,178
1.51807409756255E+018,14.6121383127,246
1.51807409756946E+018,14.7591575383,342
1.51807409757172E+018,14.8072488555,400
1.51807409757403E+018,14.8541919498,484
1.51807409757897E+018,14.9546786156,580
1.5180740975843E+018,15.0571569845,708
1.51807409759342E+018,15.2323086294,781
1.51807409759585E+018,15.2790967232,897
1.51807409759893E+018,15.3332200385,985
1.51807409760472E+018,15.4352509903,1057
1.51807409761024E+018,15.5267859181,1096
1.51807409761996E+018,15.6878193517,1154
1.5180740976227E+018,15.7302073891,1207
1.51807409762691E+018,15.7954761665,1211
1.51807409762924E+018,15.8289257934,1243
1.51807409763393E+018,15.8964656894,1291
1.51807409764576E+018,16.057277701,1327
1.51807409765882E+018,16.2348018834,1312
1.51807409765884E+018,16.235066326,1343
1.51807409765889E+018,16.2356844605,1329
1.51807409767019E+018,16.3816633718,1377
1.51807409767023E+018,16.3820758557,1357
1.51807409767024E+018,16.3822742258,1368
1.51807409769908E+018,16.7056834977,1357
1.5180740976991E+018,16.7059361432,1392
1.51807409769912E+018,16.7060860298,1397
1.51807409769986E+018,16.7135467658,1444
1.51807409770092E+018,16.7234689835,1488
1.51807409770097E+018,16.7239122605,1533
1.51807409770589E+018,16.7643767074,1595
1.51807409770904E+018,16.7902731956,1612
1.51807409771408E+018,16.8250303508,1662
1.51807409772045E+018,16.8689236321,1668
1.51807409772579E+018,16.9057486783,1695
1.51807409773E+018,16.9314209936,1703
1.51807409773444E+018,16.9585389102,1744
1.51807409774619E+018,17.0313255118,1751
1.51807409775154E+018,17.0644532755,1805
1.51807409775158E+018,17.0646275106,1877
1.51807409775436E+018,17.0794089135,1913
1.51807409775924E+018,17.0987847772,1971
1.51807409777948E+018,17.1791510142,1974
1.51807409778716E+018,17.1988931576,2015
1.51807409778721E+018,17.1990043346,2071
1.51807409778724E+018,17.199062476,2053
1.51807409779388E+018,17.2122972915,2086
1.51807409779391E+018,17.212360023,2144
1.51807409779788E+018,17.21735195,2206
1.51807409781217E+018,17.2353151628,2244
1.5180740978122E+018,17.2353478549,2305
1.51807409781221E+018,17.2353628157,2361
1.51807409782734E+018,17.2533200395,2423
1.51807409782737E+018,17.2533562075,2485
1.51807409782742E+018,17.2533838818,2504
1.51807409785741E+018,17.2690453835,2542
1.51807409785746E+018,17.2690386587,2576
1.51807409785748E+018,17.2690348578,2602
1.51807409785751E+018,17.2689894583,2595
1.51807409786355E+018,17.259996937,2670
1.51807409786359E+018,17.2599400924,2660
1.5180740978636E+018,17.2599192297,2709
1.51807409786639E+018,17.2558614386,2755
1.51807409787479E+018,17.2421607437,2809
1.51807409787737E+018,17.2379684847,2864
1.51807409788018E+018,17.2346631506,2926
1.51807409788638E+018,17.2273752289,2989
1.51807409789044E+018,17.2262968524,3003
1.51807409789686E+018,17.2245954894,3064
1.51807409789949E+018,17.2255564756,3071
1.51807409790591E+018,17.2278954482,3055
1.51807409790969E+018,17.2265610596,3018
1.51807409791423E+018,17.2249577342,3007
1.51807409792431E+018,17.221401863,2991
1.51807409793038E+018,17.2218096191,2947
1.51807409794134E+018,17.2225465061,2943
1.51807409794137E+018,17.2225639497,2883
1.51807409795118E+018,17.2275163934,2923
1.51807409795122E+018,17.2275344538,2870
1.51807409797163E+018,17.2367619581,2899
1.51807409797168E+018,17.2368012004,2913
1.5180740979717E+018,17.2368223955,2907
1.51807409797172E+018,17.2368409304,2869
1.51807409799099E+018,17.25735989,2882
1.51807409799103E+018,17.2574024113,2899
1.51807409799107E+018,17.2574331605,2893
1.51807409799118E+018,17.2575342914,2899
1.51807409799509E+018,17.263347801,2912
1.51807409800195E+018,17.2735289496,2882
1.51807409800199E+018,17.2735717434,2871
1.51807409800789E+018,17.2798550768,2866
1.51807409801374E+018,17.2853621916,2798
1.51807409801732E+018,17.2887367498,2790
1.51807409801977E+018,17.2908345019,2787
1.51807409802652E+018,17.2965975766,2793
1.51807409802907E+018,17.2991795695,2761
1.51807409803397E+018,17.3041385816,2745
1.51807409804007E+018,17.3103165514,2760
1.51807409804542E+018,17.3122697103,2812
1.51807409805156E+018,17.3145083078,2848
1.51807409806042E+018,17.3182056107,2874
1.51807409806278E+018,17.3191888167,2928
1.518074098068E+018,17.321002839,2956
1.51807409807189E+018,17.3223507108,2978
1.51807409807675E+018,17.3219964652,3009
1.51807409808652E+018,17.3212856268,3021
1.51807409808657E+018,17.3212534233,3057
1.51807409808913E+018,17.319456144,3073
1.51807409809391E+018,17.317267661,3096
1.51807409809913E+018,17.3148786697,3094
1.51807409810619E+018,17.3116456916,3106
1.51807409810906E+018,17.3113866296,3088
1.51807409811522E+018,17.3108308629,3098
1.51807409811967E+018,17.3112084801,3072
1.51807409812393E+018,17.311569199,3119
1.51807409813188E+018,17.3176660289,3089
1.51807409813414E+018,17.3194046693,3147
1.51807409813966E+018,17.3319459523,3110
1.518074098145E+018,17.3440660901,3135
1.5180740981539E+018,17.3604048016,3103
1.51807409815641E+018,17.365005906,3085
1.51807409816822E+018,17.3806833332,3051
1.51807409817326E+018,17.3873676709,3037
1.5180740981733E+018,17.3874223742,3033
1.51807409818173E+018,17.3992008194,3019
